user_id,action_name,expected_event_count,expected_active_days,expected_rank
user_000452,风险评估,7,7,5
user_000453,大样本固定时段_morning_0269,10,10,1
user_000453,大样本近期高频_0069,9,6,2
user_000453,查账户明细,8,8,3
user_000453,大样本周期_weekly_0469,7,7,4
user_000453,查银行卡,7,7,5
user_000454,风险评估,8,8,1
user_000454,大样本周期_interval_0299,8,8,2
user_000454,短信验证,8,8,3
user_000454,查银行卡,7,7,4
user_000454,查交易明细,7,7,5
user_000455,查银行卡,11,11,1
user_000455,查交易结果,11,11,2
user_000455,查交易明细,7,7,3
user_000455,跨行转入,7,7,4
user_000455,查账户明细,7,7,5
user_000456,银行卡管理,12,12,1
user_000456,大样本非固定时段_low_share_0404,11,11,2
user_000456,跨行转入,9,9,3
user_000456,查看理财产品,6,6,4
user_000456,查交易结果,6,6,5
user_000457,查看理财产品,8,8,1
user_000457,查看黄金行情,7,7,2
user_000457,查还款结果,7,7,3
user_000457,查交易明细,7,7,4
user_000457,添加银行卡,7,7,5
user_000458,查看基金净值,14,14,1
user_000458,查银行卡,10,10,2
user_000458,银行卡管理,10,10,3
user_000458,大样本固定时段_morning_0601,10,10,4
user_000458,结构性存款,9,9,5
user_000459,收款码,10,10,1
user_000459,预约网点取号,9,9,2
user_000459,查看黄金行情,9,9,3
user_000459,查交易结果,9,9,4
user_000459,跨行转入,8,8,5
user_000460,风险评估,9,9,1
user_000460,查看理财产品,9,9,2
user_000460,买黄金,7,7,3
user_000460,短信验证,7,7,4
user_000460,查交易结果,7,7,5
user_000461,大样本非近期高频_long_term_high_freq_0695,30,25,1
user_000461,大样本非固定时段_low_share_0695,11,11,2
user_000461,添加银行卡,8,8,3
user_000461,风险评估,7,7,4
user_000461,查交易结果,7,7,5
user_000462,大样本非近期高频_long_term_high_freq_0567,30,25,1
user_000462,添加银行卡,11,11,2
user_000462,查看黄金行情,10,10,3
user_000462,查还款结果,7,7,4
user_000462,收款码,7,7,5
user_000463,大样本非近期高频_low_concentration_0770,12,11,1
user_000463,大样本非固定时段_low_share_0770,11,11,2
user_000463,查看基金净值,10,10,3
user_000463,查交易结果,10,10,4
user_000463,结构性存款,8,8,5
user_000464,跨行转入,10,10,1
user_000464,大样本固定时段_afternoon_0554,10,10,2
user_000464,添加银行卡,9,9,3
user_000464,查还款结果,8,8,4
user_000464,买黄金,8,8,5
user_000465,大样本周期_daily_0408,9,9,1
user_000465,查还款结果,9,9,2
user_000465,银行卡管理,9,9,3
user_000465,查交易结果,8,8,4
user_000465,查银行卡,7,7,5
user_000466,风险评估,10,10,1
user_000466,查看黄金行情,10,10,2
user_000466,大样本周期_daily_0220,8,8,3
user_000466,短信验证,8,8,4
user_000466,银行卡管理,6,6,5
user_000467,大样本非近期高频_low_lift_0385,10,9,1
user_000467,查账户明细,9,9,2
user_000467,查看理财产品,8,8,3
user_000467,快捷支付,7,7,4
user_000467,预约网点取号,7,7,5
user_000468,查还款结果,11,11,1
user_000468,添加银行卡,8,8,2
user_000468,大样本近期高频_0734,8,5,3
user_000468,跨行转入,7,7,4
user_000468,快捷支付,7,7,5
user_000469,短信验证,10,10,1
user_000469,买黄金,10,10,2
user_000469,查看理财产品,8,8,3
user_000469,预约网点取号,8,8,4
user_000469,查看黄金行情,8,8,5
user_000470,大样本非近期高频_long_term_high_freq_0547,30,25,1
user_000470,查交易明细,9,9,2
user_000470,收款码,8,8,3
user_000470,银行卡管理,7,7,4
user_000470,结构性存款,7,7,5
user_000471,大样本固定时段_afternoon_0526,10,10,1
user_000471,跨行转入,8,8,2
user_000471,查交易结果,8,8,3
user_000471,查看理财产品,8,8,4
user_000471,买黄金,7,7,5
user_000472,查看基金净值,12,12,1
user_000472,添加银行卡,9,9,2
user_000472,结构性存款,8,8,3
user_000472,查交易明细,7,7,4
user_000472,收款码,6,6,5
user_000473,大样本非近期高频_long_term_high_freq_0595,30,25,1
user_000473,查看基金净值,10,10,2
user_000473,添加银行卡,8,8,3
user_000473,买黄金,7,7,4
user_000473,查看理财产品,7,7,5
user_000474,银行卡管理,13,13,1
user_000474,结构性存款,9,9,2
user_000474,查交易结果,8,8,3
user_000474,查看基金净值,7,7,4
user_000474,买黄金,7,7,5
user_000475,跨行转入,10,10,1
user_000475,查还款结果,10,10,2
user_000475,大样本固定时段_afternoon_0174,10,10,3
user_000475,查看基金净值,8,8,4
user_000475,大样本周期_monthly_0374,7,7,5
user_000476,大样本非固定时段_low_share_0284,11,11,1
user_000476,添加银行卡,9,9,2
user_000476,短信验证,8,8,3
user_000476,查还款结果,7,7,4
user_000476,结构性存款,6,6,5
user_000477,大样本非近期高频_low_lift_0301,10,9,1
user_000477,查交易明细,9,9,2
user_000477,风险评估,8,8,3
user_000477,预约网点取号,7,7,4
user_000477,银行卡管理,7,7,5
user_000478,大样本非近期高频_low_concentration_0302,12,11,1
user_000478,查看理财产品,11,11,2
user_000478,大样本非固定时段_low_share_0302,11,11,3
user_000478,结构性存款,10,10,4
user_000478,银行卡管理,10,10,5
user_000479,查看理财产品,9,9,1
user_000479,大样本周期_interval_0143,8,8,2
user_000479,跨行转入,8,8,3
user_000479,查交易结果,7,7,4
user_000479,结构性存款,7,7,5
user_000480,大样本固定时段_evening_0843,10,10,1
user_000480,查交易明细,10,10,2
user_000480,大样本近期高频_0643,8,6,3
user_000480,查银行卡,7,7,4
user_000480,跨行转入,7,7,5
user_000481,大样本非固定时段_low_share_0032,11,11,1
user_000481,查看基金净值,8,8,2
user_000481,跨行转入,7,7,3
user_000481,买黄金,7,7,4
user_000481,结构性存款,7,7,5
user_000482,大样本非固定时段_low_share_0788,11,11,1
user_000482,结构性存款,9,9,2
user_000482,收款码,8,8,3
user_000482,买黄金,7,7,4
user_000482,预约网点取号,7,7,5
user_000483,大样本非近期高频_low_concentration_0226,12,11,1
user_000483,风险评估,9,9,2
user_000483,查看理财产品,9,9,3
user_000483,跨行转入,9,9,4
user_000483,结构性存款,8,8,5
user_000484,预约网点取号,12,12,1
user_000484,风险评估,10,10,2
user_000484,查还款结果,8,8,3
user_000484,查看基金净值,8,8,4
user_000484,短信验证,7,7,5
user_000485,查还款结果,10,10,1
user_000485,大样本固定时段_afternoon_0142,10,10,2
user_000485,查交易结果,9,9,3
user_000485,查看基金净值,8,8,4
user_000485,预约网点取号,8,8,5
user_000486,买黄金,10,10,1
user_000486,大样本近期高频_0489,9,6,2
user_000486,大样本周期_weekly_0889,8,8,3
user_000486,结构性存款,8,8,4
user_000486,风险评估,7,7,5
user_000487,查看基金净值,11,11,1
user_000487,大样本非近期高频_low_lift_0417,10,9,2
user_000487,查银行卡,9,9,3
user_000487,查看黄金行情,8,8,4
user_000487,查还款结果,7,7,5
user_000488,风险评估,8,8,1
user_000488,短信验证,8,8,2
user_000488,快捷支付,6,6,3
user_000488,银行卡管理,6,6,4
user_000488,查看理财产品,6,6,5
user_000489,银行卡管理,9,9,1
user_000489,大样本周期_daily_0156,8,8,2
user_000489,查看黄金行情,8,8,3
user_000489,风险评估,6,6,4
user_000489,跨行转入,6,6,5
user_000490,大样本非近期高频_low_lift_0781,10,9,1
user_000490,查看基金净值,9,9,2
user_000490,预约网点取号,8,8,3
user_000490,结构性存款,8,8,4
user_000490,查看黄金行情,7,7,5
user_000491,查交易结果,10,10,1
user_000491,快捷支付,9,9,2
user_000491,收款码,8,8,3
user_000491,大样本周期_interval_0031,8,8,4
user_000491,风险评估,8,8,5
user_000492,结构性存款,10,10,1
user_000492,大样本固定时段_afternoon_0682,10,10,2
user_000492,查交易明细,9,9,3
user_000492,查交易结果,8,8,4
user_000492,大样本周期_monthly_0882,8,8,5
user_000493,风险评估,9,9,1
user_000493,跨行转入,8,8,2
user_000493,收款码,8,8,3
user_000493,大样本周期_weekly_0193,8,8,4
user_000493,查账户明细,7,7,5
user_000494,预约网点取号,8,8,1
user_000494,查看基金净值,8,8,2
user_000494,买黄金,7,7,3
user_000494,添加银行卡,7,7,4
user_000494,查交易结果,6,6,5
user_000495,银行卡管理,10,10,1
user_000495,大样本非近期高频_low_lift_0309,10,9,2
user_000495,短信验证,9,9,3
user_000495,结构性存款,9,9,4
user_000495,预约网点取号,7,7,5
user_000496,结构性存款,13,13,1
user_000496,大样本非固定时段_low_share_0221,11,11,2
user_000496,大样本非近期高频_low_lift_0221,10,9,3
user_000496,查交易明细,9,9,4
user_000496,买黄金,9,9,5
user_000497,快捷支付,10,10,1
user_000497,大样本周期_daily_0344,9,9,2
user_000497,预约网点取号,9,9,3
user_000497,结构性存款,8,8,4
user_000497,风险评估,8,8,5
user_000498,大样本非近期高频_long_term_high_freq_0291,30,25,1
user_000498,查账户明细,11,11,2
user_000498,查交易结果,8,8,3
user_000498,查交易明细,8,8,4
user_000498,添加银行卡,8,8,5
user_000499,大样本固定时段_morning_0221,10,10,1
user_000499,查看基金净值,8,8,2
user_000499,风险评估,8,8,3
user_000499,大样本周期_weekly_0421,7,7,4
user_000499,查账户明细,7,7,5
user_000500,查银行卡,12,12,1
user_000500,大样本非近期高频_low_lift_0397,10,9,2
user_000500,查看黄金行情,9,9,3
user_000500,买黄金,8,8,4
user_000500,短信验证,7,7,5
user_000501,大样本非近期高频_long_term_high_freq_0411,30,25,1
user_000501,结构性存款,6,6,2
user_000501,公共流程起点,5,5,3
user_000501,查交易明细,5,5,4
user_000501,大样本非周期_short_burst_0411,5,5,5
user_000502,大样本周期_daily_0312,9,9,1
user_000502,买黄金,5,5,2
user_000502,快捷支付,5,5,3
user_000502,公共流程起点,5,5,4
user_000502,大样本固定时段_early_morning_0112,5,4,5
user_000503,大样本非近期高频_long_term_high_freq_0223,30,25,1
user_000503,快捷支付,6,6,2
user_000503,跨行转入,5,5,3
user_000503,查看理财产品,5,5,4
user_000503,公共流程起点,5,5,5
user_000504,大样本非固定时段_low_share_0728,11,11,1
user_000504,快捷支付,5,5,2
user_000504,查看基金净值,5,5,3
user_000504,结构性存款,5,5,4
user_000504,添加银行卡,5,5,5
user_000505,大样本周期_monthly_0634,8,8,1
user_000505,大样本近期高频_0234,8,5,2
user_000505,查账户明细,7,7,3
user_000505,查看基金净值,5,5,4
user_000505,买黄金,5,5,5
user_000506,大样本周期_monthly_0122,8,8,1
user_000506,查看黄金行情,6,6,2
user_000506,跨行转入,6,6,3
user_000506,结构性存款,6,6,4
user_000506,查账户明细,5,5,5
user_000507,大样本固定时段_early_morning_0044,10,10,1
user_000507,大样本周期_daily_0244,8,8,2
user_000507,查还款结果,7,7,3
user_000507,查交易结果,7,7,4
user_000507,收款码,5,5,5
user_000508,查交易结果,6,6,1
user_000508,结构性存款,4,4,2
user_000508,查看基金净值,4,4,3
user_000508,收款码,4,4,4
user_000508,短信验证,4,4,5
user_000509,大样本固定时段_afternoon_0574,10,9,1
user_000509,买黄金,8,8,2
user_000509,大样本近期高频_0374,8,5,3
user_000509,大样本周期_monthly_0774,7,7,4
user_000509,风险评估,7,7,5
user_000510,大样本固定时段_early_morning_0376,10,9,1
user_000510,大样本周期_daily_0576,9,9,2
user_000510,公共流程起点,5,5,3
user_000510,大样本近期高频_0176,5,4,4
user_000510,快捷支付,4,4,5
user_000511,大样本周期_monthly_0570,8,8,1
user_000511,查银行卡,7,7,2
user_000511,银行卡管理,6,6,3
user_000511,结构性存款,6,6,4
user_000511,公共流程起点,5,5,5
user_000512,大样本非近期高频_low_concentration_0510,12,11,1
user_000512,结构性存款,8,8,2
user_000512,查交易明细,6,6,3
user_000512,查看基金净值,5,5,4
user_000512,添加银行卡,5,5,5
user_000513,大样本近期高频_0238,7,5,1
user_000513,大样本固定时段_afternoon_0438,6,6,2
user_000513,大样本周期_monthly_0638,6,6,3
user_000513,查账户明细,5,5,4
user_000513,公共流程起点,5,5,5
user_000514,大样本非固定时段_low_share_0401,11,11,1
user_000514,大样本非近期高频_low_lift_0401,10,9,2
user_000514,银行卡管理,7,7,3
user_000514,公共流程起点,5,5,4
user_000514,大样本负链路_0401_A,5,5,5
user_000515,大样本固定时段_evening_0667,10,10,1
user_000515,大样本周期_interval_0867,7,7,2
user_000515,大样本近期高频_0467,7,6,3
user_000515,跨行转入,6,6,4
user_000515,风险评估,5,5,5
user_000516,大样本固定时段_evening_0255,10,10,1
user_000516,大样本周期_interval_0455,8,8,2
user_000516,结构性存款,6,6,3
user_000516,银行卡管理,6,6,4
user_000516,公共流程起点,5,5,5
user_000517,大样本周期_interval_0683,8,8,1
user_000517,大样本近期高频_0283,8,6,2
user_000517,查看理财产品,5,5,3
user_000517,公共流程起点,5,5,4
user_000517,查交易明细,5,5,5
user_000518,查交易结果,9,9,1
user_000518,大样本周期_weekly_0133,7,7,2
user_000518,银行卡管理,6,6,3
user_000518,预约网点取号,6,6,4
user_000518,结构性存款,5,5,5
user_000519,大样本非近期高频_long_term_high_freq_0359,30,25,1
user_000519,大样本非固定时段_low_share_0359,11,11,2
user_000519,添加银行卡,6,6,3
user_000519,预约网点取号,5,5,4
user_000519,查看黄金行情,5,5,5
user_000520,大样本周期_daily_0108,8,8,1
user_000520,结构性存款,6,6,2
user_000520,添加银行卡,6,6,3
user_000520,查看理财产品,5,5,4
user_000520,查账户明细,5,5,5
user_000521,大样本固定时段_afternoon_0286,10,10,1
user_000521,大样本周期_monthly_0486,7,7,2
user_000521,预约网点取号,5,5,3
user_000521,跨行转入,5,5,4
user_000521,公共流程起点,5,5,5
user_000522,大样本固定时段_afternoon_0458,10,10,1
user_000522,收款码,8,8,2
user_000522,大样本周期_monthly_0658,8,8,3
user_000522,大样本近期高频_0258,7,5,4
user_000522,查银行卡,6,6,5
user_000523,大样本周期_weekly_0441,8,8,1
user_000523,收款码,7,7,2
user_000523,大样本近期高频_0041,6,5,3
user_000523,结构性存款,5,5,4
user_000523,公共流程起点,5,5,5
user_000524,大样本周期_interval_0203,8,8,1
user_000524,结构性存款,6,6,2
user_000524,收款码,6,6,3
user_000524,查交易明细,5,5,4
user_000524,查还款结果,5,5,5
user_000525,预约网点取号,6,6,1
user_000525,短信验证,6,6,2
user_000525,添加银行卡,5,5,3
user_000525,收款码,5,5,4
user_000525,查看基金净值,5,5,5
user_000526,大样本固定时段_morning_0025,10,9,1
user_000526,大样本周期_weekly_0225,8,8,2
user_000526,查交易明细,8,8,3
user_000526,添加银行卡,6,6,4
user_000526,公共流程起点,5,5,5
user_000527,大样本周期_interval_0163,8,8,1
user_000527,查看黄金行情,8,8,2
user_000527,买黄金,6,6,3
user_000527,收款码,6,6,4
user_000527,公共流程起点,5,5,5
user_000528,公共流程起点,5,5,1
user_000528,跨行转入,5,5,2
user_000528,添加银行卡,5,5,3
user_000528,大样本非周期_stale_periodic_0084,5,5,4
user_000528,预约网点取号,4,4,5
user_000529,大样本周期_weekly_0957,7,7,1
user_000529,快捷支付,7,7,2
user_000529,大样本近期高频_0557,7,6,3
user_000529,查看基金净值,6,6,4
user_000529,结构性存款,6,6,5
user_000530,大样本非近期高频_low_lift_0445,10,9,1
user_000530,大样本负链路_0445_A,5,5,2
user_000530,买黄金,4,4,3
user_000530,查看黄金行情,4,4,4
user_000530,大样本非固定时段_low_active_days_0445,4,2,5
user_000531,大样本非固定时段_low_share_0509,11,11,1
user_000531,大样本非近期高频_low_lift_0509,10,9,2
user_000531,添加银行卡,5,5,3
user_000531,大样本负链路_0509_A,5,5,4
user_000531,买黄金,5,5,5
user_000532,大样本固定时段_early_morning_0968,10,10,1
user_000532,收款码,9,9,2
user_000532,添加银行卡,8,8,3
user_000532,大样本近期高频_0768,7,5,4
user_000532,公共流程起点,5,5,5
user_000533,大样本固定时段_morning_0713,10,10,1
user_000533,大样本周期_weekly_0913,8,8,2
user_000533,大样本近期高频_0513,8,6,3
user_000533,添加银行卡,7,7,4
user_000533,公共流程起点,5,5,5
user_000534,大样本非近期高频_low_concentration_0798,12,11,1
user_000534,查交易明细,8,8,2
user_000534,查还款结果,7,7,3
user_000534,跨行转入,6,6,4
user_000534,查看黄金行情,4,4,5
user_000535,大样本周期_daily_0520,9,9,1
user_000535,快捷支付,7,7,2
user_000535,查交易结果,6,6,3
user_000535,添加银行卡,5,5,4
user_000535,公共流程起点,5,5,5
user_000536,大样本固定时段_afternoon_0158,10,10,1
user_000536,大样本周期_monthly_0358,7,7,2
user_000536,查看理财产品,6,6,3
user_000536,风险评估,6,6,4
user_000536,公共流程起点,5,5,5
user_000537,大样本周期_monthly_0198,7,7,1
user_000537,结构性存款,6,6,2
user_000537,查看基金净值,6,6,3
user_000537,公共流程起点,5,5,4
user_000537,买黄金,5,5,5
user_000538,查交易明细,10,10,1
user_000538,大样本固定时段_evening_0543,10,10,2
user_000538,大样本周期_interval_0743,8,8,3
user_000538,大样本近期高频_0343,8,6,4
user_000538,查银行卡,6,6,5
user_000539,短信验证,8,8,1
user_000539,大样本固定时段_afternoon_0726,6,6,2
user_000539,大样本周期_monthly_0926,6,6,3
user_000539,查看黄金行情,6,6,4
user_000539,查还款结果,5,5,5
user_000540,添加银行卡,7,7,1
user_000540,大样本固定时段_afternoon_0470,6,6,2
user_000540,大样本周期_monthly_0670,6,6,3
user_000540,公共流程起点,5,5,4
user_000540,查看基金净值,5,5,5
user_000541,大样本近期高频_0798,7,5,1
user_000541,大样本固定时段_afternoon_0998,6,6,2
user_000541,结构性存款,6,6,3
user_000541,公共流程起点,5,5,4
user_000541,跨行转入,5,5,5
user_000542,添加银行卡,8,8,1
user_000542,大样本周期_weekly_0129,8,8,2
user_000542,查看黄金行情,7,7,3
user_000542,收款码,5,5,4
user_000542,公共流程起点,5,5,5
user_000543,大样本非近期高频_long_term_high_freq_0783,30,25,1
user_000543,结构性存款,9,9,2
user_000543,跨行转入,6,6,3
user_000543,收款码,6,6,4
user_000543,查银行卡,5,5,5
user_000544,大样本非固定时段_low_share_0764,11,11,1
user_000544,查还款结果,5,5,2
user_000544,短信验证,5,5,3
user_000544,跨行转入,5,5,4
user_000544,查交易结果,5,5,5
user_000545,大样本周期_daily_0716,8,8,1
user_000545,结构性存款,6,6,2
user_000545,大样本固定时段_early_morning_0516,6,6,3
user_000545,快捷支付,5,5,4
user_000545,公共流程起点,5,5,5
user_000546,大样本非固定时段_low_share_0200,11,11,1
user_000546,快捷支付,7,7,2
user_000546,跨行转入,7,7,3
user_000546,查还款结果,5,5,4
user_000546,查看黄金行情,5,5,5
user_000547,大样本非近期高频_low_lift_0577,10,9,1
user_000547,查银行卡,6,6,2
user_000547,大样本非周期_random_intervals_0577,5,5,3
user_000547,大样本负链路_0577_A,5,5,4
user_000547,查账户明细,5,5,5
user_000548,大样本周期_interval_0035,8,8,1
user_000548,添加银行卡,7,7,2
user_000548,查交易结果,7,7,3
user_000548,查看黄金行情,6,6,4
user_000548,查银行卡,5,5,5
user_000549,大样本非固定时段_low_share_0596,11,11,1
user_000549,大样本非周期_short_burst_0596,5,5,2
user_000549,查账户明细,5,5,3
user_000549,买黄金,4,4,4
user_000549,查看基金净值,4,4,5
user_000550,大样本非近期高频_low_lift_0105,10,9,1
user_000550,查账户明细,5,5,2
user_000550,公共流程起点,5,5,3
user_000550,查银行卡,5,5,4
user_000550,大样本负链路_0105_A,5,5,5
user_000551,大样本固定时段_early_morning_0476,10,10,1
user_000551,大样本周期_daily_0676,8,8,2
user_000551,风险评估,7,7,3
user_000551,查账户明细,6,6,4
user_000551,结构性存款,5,5,5
user_000552,大样本周期_weekly_0001,8,8,1
user_000552,风险评估,7,7,2
user_000552,银行卡管理,6,6,3
user_000552,公共流程起点,5,5,4
user_000552,收款码,5,5,5
user_000553,大样本固定时段_evening_0795,10,9,1
user_000553,大样本周期_interval_0995,8,8,2
user_000553,风险评估,6,6,3
user_000553,公共流程起点,5,5,4
user_000553,买黄金,5,5,5
user_000554,大样本固定时段_early_morning_0380,10,10,1
user_000554,大样本周期_daily_0580,8,8,2
user_000554,跨行转入,6,6,3
user_000554,查账户明细,6,6,4
user_000554,查还款结果,6,6,5
user_000555,大样本固定时段_evening_0939,10,10,1
user_000555,大样本近期高频_0739,9,6,2
user_000555,查看黄金行情,7,7,3
user_000555,添加银行卡,6,6,4
user_000555,查账户明细,5,5,5
user_000556,大样本非近期高频_long_term_high_freq_0123,30,25,1
user_000556,查账户明细,6,6,2
user_000556,公共流程起点,5,5,3
user_000556,收款码,4,4,4
user_000556,快捷支付,3,3,5
user_000557,大样本非固定时段_low_share_0197,11,11,1
user_000557,大样本非近期高频_low_lift_0197,10,9,2
user_000557,预约网点取号,7,7,3
user_000557,查看黄金行情,6,6,4
user_000557,添加银行卡,5,5,5
user_000558,大样本固定时段_morning_0489,10,10,1
user_000558,大样本近期高频_0289,9,6,2
user_000558,大样本周期_weekly_0689,8,8,3
user_000558,查还款结果,7,7,4
user_000558,查银行卡,6,6,5
user_000559,大样本近期高频_0654,8,5,1
user_000559,大样本固定时段_afternoon_0854,6,5,2
user_000559,查交易明细,5,5,3
user_000559,公共流程起点,5,5,4
user_000559,查银行卡,5,5,5
user_000560,大样本近期高频_0383,8,6,1
user_000560,大样本周期_interval_0783,7,7,2
user_000560,查银行卡,6,6,3
user_000560,快捷支付,6,6,4
user_000560,大样本固定时段_evening_0583,6,6,5
user_000561,大样本固定时段_afternoon_0870,6,6,1
user_000561,银行卡管理,6,6,2
user_000561,查看基金净值,5,5,3
user_000561,公共流程起点,5,5,4
user_000561,买黄金,4,4,5
user_000562,短信验证,7,7,1
user_000562,结构性存款,7,7,2
user_000562,大样本固定时段_morning_0965,6,6,3
user_000562,快捷支付,5,5,4
user_000562,添加银行卡,5,5,5
user_000563,添加银行卡,7,7,1
user_000563,大样本周期_weekly_0541,7,7,2
user_000563,查还款结果,6,6,3
user_000563,大样本固定时段_morning_0341,6,6,4
user_000563,大样本近期高频_0141,6,5,5
user_000564,查银行卡,7,7,1
user_000564,大样本周期_interval_0891,7,7,2
user_000564,买黄金,7,7,3
user_000564,快捷支付,6,6,4
user_000564,查还款结果,6,6,5
user_000565,大样本周期_interval_0491,8,8,1
user_000565,大样本近期高频_0091,6,5,2
user_000565,查交易结果,5,5,3
user_000565,收款码,5,5,4
user_000565,查银行卡,5,5,5
user_000566,跨行转入,9,9,1
user_000566,大样本周期_monthly_0330,8,8,2
user_000566,查看理财产品,5,5,3
user_000566,公共流程起点,5,5,4
user_000566,收款码,5,5,5
user_000567,大样本固定时段_evening_0123,10,10,1
user_000567,大样本周期_interval_0323,8,8,2
user_000567,查看理财产品,6,6,3
user_000567,公共流程起点,5,5,4
user_000567,预约网点取号,5,5,5
user_000568,大样本非近期高频_low_concentration_0206,12,11,1
user_000568,大样本非固定时段_low_share_0206,11,11,2
user_000568,风险评估,6,6,3
user_000568,查还款结果,5,5,4
user_000568,公共流程起点,5,5,5
user_000569,大样本非近期高频_low_concentration_0170,12,11,1
user_000569,大样本非固定时段_low_share_0170,11,11,2
user_000569,查账户明细,8,8,3
user_000569,短信验证,6,6,4
user_000569,收款码,5,5,5
user_000570,大样本周期_daily_0888,9,9,1
user_000570,查交易结果,7,7,2
user_000570,大样本近期高频_0488,7,5,3
user_000570,查还款结果,6,6,4
user_000570,公共流程起点,5,5,5
user_000571,大样本固定时段_morning_0969,10,10,1
user_000571,大样本近期高频_0769,9,6,2
user_000571,公共流程起点,5,5,3
user_000571,查交易明细,5,5,4
user_000571,查银行卡,5,5,5
user_000572,大样本非近期高频_low_concentration_0686,12,11,1
user_000572,大样本非固定时段_low_share_0686,11,11,2
user_000572,快捷支付,7,7,3
user_000572,买黄金,6,6,4
user_000572,结构性存款,6,6,5
user_000573,大样本固定时段_afternoon_0862,10,10,1
user_000573,快捷支付,6,6,2
user_000573,买黄金,6,6,3
user_000573,大样本近期高频_0662,6,5,4
user_000573,查看基金净值,5,5,5
user_000574,大样本周期_monthly_0346,8,8,1
user_000574,公共流程起点,5,5,2
user_000574,大样本固定时段_afternoon_0146,5,4,3
user_000574,查看黄金行情,4,4,4
user_000574,结构性存款,4,4,5
user_000575,大样本固定时段_early_morning_0556,10,10,1
user_000575,大样本周期_daily_0756,8,8,2
user_000575,预约网点取号,6,6,3
user_000575,查银行卡,5,5,4
user_000575,短信验证,5,5,5
user_000576,大样本周期_interval_0495,7,7,1
user_000576,短信验证,6,6,2
user_000576,大样本固定时段_evening_0295,6,6,3
user_000576,查账户明细,6,6,4
user_000576,查看理财产品,5,5,5
user_000577,大样本非固定时段_low_share_0353,11,11,1
user_000577,大样本非近期高频_low_lift_0353,10,9,2
user_000577,短信验证,5,5,3
user_000577,风险评估,5,5,4
user_000577,公共流程起点,5,5,5
user_000578,大样本固定时段_evening_0347,10,10,1
user_000578,大样本周期_interval_0547,8,8,2
user_000578,大样本近期高频_0147,7,6,3
user_000578,查还款结果,6,6,4
user_000578,公共流程起点,5,5,5
user_000579,大样本近期高频_0783,8,6,1
user_000579,短信验证,6,6,2
user_000579,大样本固定时段_evening_0983,6,6,3
user_000579,公共流程起点,5,5,4
user_000579,风险评估,4,4,5
user_000580,大样本周期_interval_0007,8,8,1
user_000580,结构性存款,7,7,2
user_000580,买黄金,7,7,3
user_000580,查看基金净值,6,6,4
user_000580,查交易明细,5,5,5
user_000581,大样本周期_interval_0751,8,8,1
user_000581,大样本固定时段_evening_0551,6,6,2
user_000581,大样本近期高频_0351,6,5,3
user_000581,跨行转入,5,5,4
user_000581,公共流程起点,5,5,5
user_000582,大样本周期_interval_0895,8,8,1
user_000582,大样本固定时段_evening_0695,6,6,2
user_000582,公共流程起点,5,5,3
user_000582,大样本近期高频_0495,5,4,4
user_000582,查银行卡,4,4,5
user_000583,大样本固定时段_early_morning_0184,10,10,1
user_000583,大样本周期_daily_0384,9,9,2
user_000583,结构性存款,8,8,3
user_000583,预约网点取号,5,5,4
user_000583,添加银行卡,5,5,5
user_000584,大样本周期_monthly_0842,8,8,1
user_000584,收款码,7,7,2
user_000584,快捷支付,6,6,3
user_000584,大样本近期高频_0442,6,5,4
user_000584,买黄金,5,5,5
user_000585,大样本固定时段_early_morning_0700,10,10,1
user_000585,大样本周期_daily_0900,8,8,2
user_000585,收款码,6,6,3
user_000585,公共流程起点,5,5,4
user_000585,添加银行卡,5,5,5
user_000586,大样本非近期高频_low_concentration_0694,12,11,1
user_000586,收款码,7,7,2
user_000586,查看黄金行情,7,7,3
user_000586,跨行转入,5,5,4
user_000586,查账户明细,5,5,5
user_000587,大样本非近期高频_long_term_high_freq_0447,30,25,1
user_000587,查看理财产品,6,6,2
user_000587,查账户明细,6,6,3
user_000587,大样本非周期_random_intervals_0447,5,5,4
user_000587,查银行卡,5,5,5
user_000588,大样本固定时段_afternoon_0542,10,10,1
user_000588,大样本周期_monthly_0742,7,7,2
user_000588,结构性存款,7,7,3
user_000588,大样本近期高频_0342,6,5,4
user_000588,查看基金净值,5,5,5
user_000589,大样本周期_daily_0300,8,8,1
user_000589,预约网点取号,7,7,2
user_000589,大样本固定时段_early_morning_0100,6,6,3
user_000589,查看基金净值,6,6,4
user_000589,风险评估,5,5,5
user_000590,大样本非近期高频_long_term_high_freq_0271,30,25,1
user_000590,风险评估,6,6,2
user_000590,公共流程起点,5,5,3
user_000590,大样本非周期_short_burst_0271,5,5,4
user_000590,查交易明细,5,5,5
user_000591,大样本非近期高频_low_concentration_0598,12,11,1
user_000591,查银行卡,6,6,2
user_000591,查还款结果,5,5,3
user_000591,银行卡管理,5,5,4
user_000591,快捷支付,5,5,5
user_000592,买黄金,10,10,1
user_000592,大样本周期_daily_0204,8,8,2
user_000592,大样本固定时段_early_morning_0004,6,6,3
user_000592,添加银行卡,6,6,4
user_000592,查交易结果,6,6,5
user_000593,大样本非近期高频_low_lift_0193,10,9,1
user_000593,查交易明细,7,7,2
user_000593,快捷支付,5,5,3
user_000593,买黄金,5,5,4
user_000593,公共流程起点,5,5,5
user_000594,大样本固定时段_early_morning_0408,10,10,1
user_000594,大样本周期_daily_0608,9,9,2
